index, x, y, layer, weight, rho, delta, nh, isSeed, clusterId
99083, -157.480, 102.050, 99, 1.000, 0.000,     0, 0, 0, 0
99084, -76.090, 130.530, 99, 1.000, 0.000,     0, 0, 0, 0
99085, -124.540, 47.150, 99, 1.000, 0.000,     0, 0, 0, 0
99086, -122.470, 148.290, 99, 1.000, 0.000,     0, 0, 0, 0
99087, -16.910, 25.950, 99, 1.000, 0.000,     0, 0, 0, 0
99088, 14.110, -3.900, 99, 1.000, 0.000,     0, 0, 0, 0
99089, -77.910, 132.600, 99, 1.000, 0.000,     0, 0, 0, 0
99090, -104.540, 26.510, 99, 1.000, 0.000,     0, 0, 0, 0
99091, -128.340, 51.190, 99, 1.000, 0.000,     0, 0, 0, 0
99092, -87.810, -35.030, 99, 1.000, 0.000,     0, 0, 0, 0
99093, -97.020, 24.480, 99, 1.000, 0.000,     0, 0, 0, 0
99094, -61.970, 62.990, 99, 1.000, 0.000,     0, 0, 0, 0
99095, -124.680, 45.170, 99, 1.000, 0.000,     0, 0, 0, 0
99096, -74.240, -36.150, 99, 1.000, 0.000,     0, 0, 0, 0
99097, -46.190, -55.460, 99, 1.000, 0.000,     0, 0, 0, 0
99098, -36.850, -79.690, 99, 1.000, 0.000,     0, 0, 0, 0
99099, 169.160, -143.030, 99, 1.000, 0.000,     0, 0, 0, 0
99100, 228.740, -219.730, 99, 1.000, 0.000,     0, 0, 0, 0
99101, 185.290, -149.620, 99, 1.000, 0.000,     0, 0, 0, 0
99102, -68.050, 122.340, 99, 1.000, 0.000,     0, 0, 0, 0
99103, -59.420, 71.080, 99, 1.000, 0.000,     0, 0, 0, 0
99104, -98.720, 16.770, 99, 1.000, 0.000,     0, 0, 0, 0
99105, 150.800, -101.800, 99, 1.000, 0.000,     0, 0, 0, 0
99106, -47.720, 14.190, 99, 1.000, 0.000,     0, 0, 0, 0
99107, 144.470, -145.540, 99, 1.000, 0.000,     0, 0, 0, 0
99108, 120.150, -73.050, 99, 1.000, 0.000,     0, 0, 0, 0
99109, -49.200, -35.190, 99, 1.000, 0.000,     0, 0, 0, 0
99110, 150.670, -123.450, 99, 1.000, 0.000,     0, 0, 0, 0
99111, -97.930, -13.040, 99, 1.000, 0.000,     0, 0, 0, 0
99112, -141.250, 43.200, 99, 1.000, 0.000,     0, 0, 0, 0
99113, 183.990, -177.340, 99, 1.000, 0.000,     0, 0, 0, 0
99114, -111.710, 5.110, 99, 1.000, 0.000,     0, 0, 0, 0
99115, 179.220, -158.960, 99, 1.000, 0.000,     0, 0, 0, 0
99116, -12.240, 10.120, 99, 1.000, 0.000,     0, 0, 0, 0
99117, -130.710, 24.610, 99, 1.000, 0.000,     0, 0, 0, 0
99118, -76.860, -7.560, 99, 1.000, 0.000,     0, 0, 0, 0
99119, 183.850, -174.740, 99, 1.000, 0.000,     0, 0, 0, 0
99120, 160.240, -155.400, 99, 1.000, 0.000,     0, 0, 0, 0
99121, -58.710, -40.540, 99, 1.000, 0.000,     0, 0, 0, 0
99122, -14.380, 20.900, 99, 1.000, 0.000,     0, 0, 0, 0
99123, -44.380, 63.830, 99, 1.000, 0.000,     0, 0, 0, 0
99124, -66.110, 73.250, 99, 1.000, 0.000,     0, 0, 0, 0
99125, 150.050, -106.240, 99, 1.000, 0.000,     0, 0, 0, 0
99126, -86.700, 127.130, 99, 1.000, 0.000,     0, 0, 0, 0
99127, 105.500, -22.270, 99, 1.000, 0.000,     0, 0, 0, 0
99128, -101.800, 11.900, 99, 1.000, 0.000,     0, 0, 0, 0
99129, -0.830, 1.320, 99, 1.000, 0.000,     0, 0, 0, 0
99130, -30.170, -79.350, 99, 1.000, 0.000,     0, 0, 0, 0
99131, -29.770, -94.970, 99, 1.000, 0.000,     0, 0, 0, 0
99132, -107.180, -15.560, 99, 1.000, 0.000,     0, 0, 0, 0
99133, -85.730, -17.010, 99, 1.000, 0.000,     0, 0, 0, 0
99134, -130.410, 147.720, 99, 1.000, 0.000,     0, 0, 0, 0
99135, -99.070, 8.360, 99, 1.000, 0.000,     0, 0, 0, 0
99136, 86.950, -63.580, 99, 1.000, 0.000,     0, 0, 0, 0
99137, -12.830, 34.260, 99, 1.000, 0.000,     0, 0, 0, 0
99138, -92.920, -21.730, 99, 1.000, 0.000,     0, 0, 0, 0
99139, -119.210, 186.610, 99, 1.000, 0.000,     0, 0, 0, 0
99140, -94.480, 132.100, 99, 1.000, 0.000,     0, 0, 0, 0
99141, -36.140, 47.110, 99, 1.000, 0.000,     0, 0, 0, 0
99142, 182.350, -177.360, 99, 1.000, 0.000,     0, 0, 0, 0
99143, -109.710, 139.460, 99, 1.000, 0.000,     0, 0, 0, 0
99144, -107.600, 133.150, 99, 1.000, 0.000,     0, 0, 0, 0
99145, 158.450, -110.850, 99, 1.000, 0.000,     0, 0, 0, 0
99146, 90.990, -62.620, 99, 1.000, 0.000,     0, 0, 0, 0
99147, -105.490, 158.090, 99, 1.000, 0.000,     0, 0, 0, 0
99148, -155.520, 61.000, 99, 1.000, 0.000,     0, 0, 0, 0
99149, -77.930, 1.490, 99, 1.000, 0.000,     0, 0, 0, 0
99150, -99.930, 6.740, 99, 1.000, 0.000,     0, 0, 0, 0
99151, 169.570, -139.320, 99, 1.000, 0.000,     0, 0, 0, 0
99152, -106.760, 21.350, 99, 1.000, 0.000,     0, 0, 0, 0
99153, -55.620, -71.690, 99, 1.000, 0.000,     0, 0, 0, 0
99154, 82.450, -27.430, 99, 1.000, 0.000,     0, 0, 0, 0
99155, -42.530, 82.430, 99, 1.000, 0.000,     0, 0, 0, 0
99156, -40.950, -84.870, 99, 1.000, 0.000,     0, 0, 0, 0
99157, -34.290, 76.040, 99, 1.000, 0.000,     0, 0, 0, 0
99158, -43.750, 53.260, 99, 1.000, 0.000,     0, 0, 0, 0
99159, 150.870, -113.220, 99, 1.000, 0.000,     0, 0, 0, 0
99160, -72.530, 103.680, 99, 1.000, 0.000,     0, 0, 0, 0
99161, 23.730, -35.670, 99, 1.000, 0.000,     0, 0, 0, 0
99162, -52.430, -32.810, 99, 1.000, 0.000,     0, 0, 0, 0
99163, -87.680, -15.570, 99, 1.000, 0.000,     0, 0, 0, 0
99164, 103.520, -61.730, 99, 1.000, 0.000,     0, 0, 0, 0
99165, 161.090, -154.050, 99, 1.000, 0.000,     0, 0, 0, 0
99166, -7.480, -2.540, 99, 1.000, 0.000,     0, 0, 0, 0
99167, -2.310, -137.180, 99, 1.000, 0.000,     0, 0, 0, 0
99168, -70.730, 115.210, 99, 1.000, 0.000,     0, 0, 0, 0
99169, 191.450, -166.440, 99, 1.000, 0.000,     0, 0, 0, 0
99170, 200.980, -155.110, 99, 1.000, 0.000,     0, 0, 0, 0
99171, 71.530, -5.940, 99, 1.000, 0.000,     0, 0, 0, 0
99172, 132.760, -104.130, 99, 1.000, 0.000,     0, 0, 0, 0
99173, 194.810, -189.400, 99, 1.000, 0.000,     0, 0, 0, 0
99174, -101.160, 137.530, 99, 1.000, 0.000,     0, 0, 0, 0
99175, -35.850, -102.920, 99, 1.000, 0.000,     0, 0, 0, 0
99176, 123.740, -74.820, 99, 1.000, 0.000,     0, 0, 0, 0
99177, 43.310, 53.830, 99, 1.000, 0.000,     0, 0, 0, 0
99178, -104.280, 115.560, 99, 1.000, 0.000,     0, 0, 0, 0
99179, 135.970, -88.580, 99, 1.000, 0.000,     0, 0, 0, 0
99180, -78.340, -19.300, 99, 1.000, 0.000,     0, 0, 0, 0
99181, 196.290, -161.090, 99, 1.000, 0.000,     0, 0, 0, 0
99182, 165.150, -146.080, 99, 1.000, 0.000,     0, 0, 0, 0
99183, 153.430, -138.480, 99, 1.000, 0.000,     0, 0, 0, 0
99184, -61.840, -68.620, 99, 1.000, 0.000,     0, 0, 0, 0
99185, -67.680, 91.940, 99, 1.000, 0.000,     0, 0, 0, 0
99186, -1.600, -129.200, 99, 1.000, 0.000,     0, 0, 0, 0
99187, 105.530, -45.280, 99, 1.000, 0.000,     0, 0, 0, 0
99188, -96.900, 107.960, 99, 1.000, 0.000,     0, 0, 0, 0
99189, 87.980, -3.820, 99, 1.000, 0.000,     0, 0, 0, 0
99190, 123.170, -88.320, 99, 1.000, 0.000,     0, 0, 0, 0
99191, 116.590, -93.140, 99, 1.000, 0.000,     0, 0, 0, 0
99192, -96.110, 135.700, 99, 1.000, 0.000,     0, 0, 0, 0
99193, -100.890, 108.220, 99, 1.000, 0.000,     0, 0, 0, 0
99194, -98.050, -3.290, 99, 1.000, 0.000,     0, 0, 0, 0
99195, -68.000, -74.750, 99, 1.000, 0.000,     0, 0, 0, 0
99196, -13.030, -77.270, 99, 1.000, 0.000,     0, 0, 0, 0
99197, -98.140, -16.140, 99, 1.000, 0.000,     0, 0, 0, 0
99198, -69.930, 89.410, 99, 1.000, 0.000,     0, 0, 0, 0
99199, 111.240, -88.920, 99, 1.000, 0.000,     0, 0, 0, 0
99200, -73.400, -31.430, 99, 1.000, 0.000,     0, 0, 0, 0
99201, 167.180, -144.110, 99, 1.000, 0.000,     0, 0, 0, 0
99202, -112.840, 147.990, 99, 1.000, 0.000,     0, 0, 0, 0
99203, -156.690, 65.570, 99, 1.000, 0.000,     0, 0, 0, 0
99204, 107.560, -90.690, 99, 1.000, 0.000,     0, 0, 0, 0
99205, 128.650, -87.660, 99, 1.000, 0.000,     0, 0, 0, 0
99206, -11.530, -112.070, 99, 1.000, 0.000,     0, 0, 0, 0
99207, -90.010, 120.170, 99, 1.000, 0.000,     0, 0, 0, 0
99208, 99.220, -52.420, 99, 1.000, 0.000,     0, 0, 0, 0
99209, -110.730, 123.560, 99, 1.000, 0.000,     0, 0, 0, 0
99210, -11.680, -82.840, 99, 1.000, 0.000,     0, 0, 0, 0
99211, -9.500, 2.290, 99, 1.000, 0.000,     0, 0, 0, 0
99212, 118.010, -59.340, 99, 1.000, 0.000,     0, 0, 0, 0
99213, -97.360, 99.070, 99, 1.000, 0.000,     0, 0, 0, 0
99214, 169.390, -136.180, 99, 1.000, 0.000,     0, 0, 0, 0
99215, -131.640, 169.640, 99, 1.000, 0.000,     0, 0, 0, 0
99216, 135.930, -113.760, 99, 1.000, 0.000,     0, 0, 0, 0
99217, -22.600, -124.180, 99, 1.000, 0.000,     0, 0, 0, 0
99218, -55.540, -54.640, 99, 1.000, 0.000,     0, 0, 0, 0
99219, -41.480, 59.740, 99, 1.000, 0.000,     0, 0, 0, 0
99220, -18.600, -90.090, 99, 1.000, 0.000,     0, 0, 0, 0
99221, 169.610, -159.940, 99, 1.000, 0.000,     0, 0, 0, 0
99222, -143.550, 51.670, 99, 1.000, 0.000,     0, 0, 0, 0
99223, 136.610, -57.860, 99, 1.000, 0.000,     0, 0, 0, 0
99224, -53.180, 66.790, 99, 1.000, 0.000,     0, 0, 0, 0
99225, -76.960, 113.810, 99, 1.000, 0.000,     0, 0, 0, 0
99226, -41.430, 78.100, 99, 1.000, 0.000,     0, 0, 0, 0
99227, 96.360, -44.580, 99, 1.000, 0.000,     0, 0, 0, 0
99228, -172.040, 96.520, 99, 1.000, 0.000,     0, 0, 0, 0
99229, -93.900, 31.420, 99, 1.000, 0.000,     0, 0, 0, 0
99230, 0.570, 0.080, 99, 1.000, 0.000,     0, 0, 0, 0
99231, 122.890, -73.610, 99, 1.000, 0.000,     0, 0, 0, 0
99232, -116.600, 150.560, 99, 1.000, 0.000,     0, 0, 0, 0
99233, -43.940, 51.920, 99, 1.000, 0.000,     0, 0, 0, 0
99234, -69.340, -40.850, 99, 1.000, 0.000,     0, 0, 0, 0
99235, 130.700, -79.870, 99, 1.000, 0.000,     0, 0, 0, 0
99236, -52.840, 85.890, 99, 1.000, 0.000,     0, 0, 0, 0
99237, -111.370, 71.510, 99, 1.000, 0.000,     0, 0, 0, 0
99238, -91.000, 110.310, 99, 1.000, 0.000,     0, 0, 0, 0
99239, -86.020, 121.200, 99, 1.000, 0.000,     0, 0, 0, 0
99240, -34.400, 50.050, 99, 1.000, 0.000,     0, 0, 0, 0
99241, -122.810, 41.730, 99, 1.000, 0.000,     0, 0, 0, 0
99242, -13.560, 20.120, 99, 1.000, 0.000,     0, 0, 0, 0
99243, -104.280, 30.970, 99, 1.000, 0.000,     0, 0, 0, 0
99244, -111.990, 162.240, 99, 1.000, 0.000,     0, 0, 0, 0
99245, -83.000, 111.910, 99, 1.000, 0.000,     0, 0, 0, 0
99246, -89.190, -17.590, 99, 1.000, 0.000,     0, 0, 0, 0
99247, -27.620, -102.040, 99, 1.000, 0.000,     0, 0, 0, 0
99248, -44.240, -67.950, 99, 1.000, 0.000,     0, 0, 0, 0
99249, 196.560, -163.330, 99, 1.000, 0.000,     0, 0, 0, 0
99250, -112.020, 2.440, 99, 1.000, 0.000,     0, 0, 0, 0
99251, 174.820, -161.840, 99, 1.000, 0.000,     0, 0, 0, 0
99252, -122.960, 53.640, 99, 1.000, 0.000,     0, 0, 0, 0
99253, -157.200, 68.300, 99, 1.000, 0.000,     0, 0, 0, 0
99254, -64.490, 56.670, 99, 1.000, 0.000,     0, 0, 0, 0
99255, -20.420, 22.190, 99, 1.000, 0.000,     0, 0, 0, 0
99256, 107.100, -72.750, 99, 1.000, 0.000,     0, 0, 0, 0
99257, -98.890, 6.470, 99, 1.000, 0.000,     0, 0, 0, 0
99258, 111.290, -87.370, 99, 1.000, 0.000,     0, 0, 0, 0
99259, -182.070, 114.450, 99, 1.000, 0.000,     0, 0, 0, 0
99260, -112.330, 30.380, 99, 1.000, 0.000,     0, 0, 0, 0
99261, -83.240, 138.860, 99, 1.000, 0.000,     0, 0, 0, 0
99262, -42.450, -72.040, 99, 1.000, 0.000,     0, 0, 0, 0
99263, 159.400, -104.100, 99, 1.000, 0.000,     0, 0, 0, 0
99264, -100.320, 136.130, 99, 1.000, 0.000,     0, 0, 0, 0
99265, -13.280, -146.460, 99, 1.000, 0.000,     0, 0, 0, 0
99266, -16.170, -86.150, 99, 1.000, 0.000,     0, 0, 0, 0
99267, 121.720, -80.220, 99, 1.000, 0.000,     0, 0, 0, 0
99268, -92.590, 106.120, 99, 1.000, 0.000,     0, 0, 0, 0
99269, -111.740, 177.710, 99, 1.000, 0.000,     0, 0, 0, 0
99270, 122.230, -63.030, 99, 1.000, 0.000,     0, 0, 0, 0
99271, -82.710, 89.980, 99, 1.000, 0.000,     0, 0, 0, 0
99272, -66.160, -1.400, 99, 1.000, 0.000,     0, 0, 0, 0
99273, -98.870, 126.970, 99, 1.000, 0.000,     0, 0, 0, 0
99274, -131.840, 167.590, 99, 1.000, 0.000,     0, 0, 0, 0
99275, -96.970, -10.620, 99, 1.000, 0.000,     0, 0, 0, 0
99276, 181.540, -144.650, 99, 1.000, 0.000,     0, 0, 0, 0
99277, -61.030, 94.440, 99, 1.000, 0.000,     0, 0, 0, 0
99278, -29.170, 55.730, 99, 1.000, 0.000,     0, 0, 0, 0
99279, -53.710, -81.380, 99, 1.000, 0.000,     0, 0, 0, 0
99280, 115.470, -63.380, 99, 1.000, 0.000,     0, 0, 0, 0
99281, -34.450, -81.400, 99, 1.000, 0.000,     0, 0, 0, 0
99282, 107.590, -58.000, 99, 1.000, 0.000,     0, 0, 0, 0
99283, -28.160, -87.080, 99, 1.000, 0.000,     0, 0, 0, 0
99284, 128.650, -98.740, 99, 1.000, 0.000,     0, 0, 0, 0
99285, -116.680, 45.890, 99, 1.000, 0.000,     0, 0, 0, 0
99286, -50.520, 47.210, 99, 1.000, 0.000,     0, 0, 0, 0
99287, -142.110, 65.600, 99, 1.000, 0.000,     0, 0, 0, 0
99288, -13.070, 15.060, 99, 1.000, 0.000,     0, 0, 0, 0
99289, 134.530, -106.740, 99, 1.000, 0.000,     0, 0, 0, 0
99290, 169.580, -115.970, 99, 1.000, 0.000,     0, 0, 0, 0
99291, -49.810, 76.500, 99, 1.000, 0.000,     0, 0, 0, 0
99292, -95.970, 117.570, 99, 1.000, 0.000,     0, 0, 0, 0
99293, -204.520, 134.430, 99, 1.000, 0.000,     0, 0, 0, 0
99294, -79.170, 88.830, 99, 1.000, 0.000,     0, 0, 0, 0
99295, 152.200, -132.190, 99, 1.000, 0.000,     0, 0, 0, 0
99296, 10.340, -20.980, 99, 1.000, 0.000,     0, 0, 0, 0
99297, -52.920, -63.720, 99, 1.000, 0.000,     0, 0, 0, 0
99298, 152.410, -123.180, 99, 1.000, 0.000,     0, 0, 0, 0
99299, -4.210, -5.670, 99, 1.000, 0.000,     0, 0, 0, 0
99300, -87.090, -1.370, 99, 1.000, 0.000,     0, 0, 0, 0
99301, -7.640, -145.590, 99, 1.000, 0.000,     0, 0, 0, 0
99302, -105.760, 27.590, 99, 1.000, 0.000,     0, 0, 0, 0
99303, -64.980, -45.490, 99, 1.000, 0.000,     0, 0, 0, 0
99304, 123.820, -73.610, 99, 1.000, 0.000,     0, 0, 0, 0
99305, -92.790, 105.030, 99, 1.000, 0.000,     0, 0, 0, 0
99306, 138.230, -120.050, 99, 1.000, 0.000,     0, 0, 0, 0
99307, -87.700, 97.690, 99, 1.000, 0.000,     0, 0, 0, 0
99308, -91.910, 9.040, 99, 1.000, 0.000,     0, 0, 0, 0
99309, -73.850, -33.940, 99, 1.000, 0.000,     0, 0, 0, 0
99310, -121.180, 34.390, 99, 1.000, 0.000,     0, 0, 0, 0
99311, -97.800, 17.150, 99, 1.000, 0.000,     0, 0, 0, 0
99312, -66.120, -44.960, 99, 1.000, 0.000,     0, 0, 0, 0
99313, -51.530, -41.860, 99, 1.000, 0.000,     0, 0, 0, 0
99314, -161.710, 72.630, 99, 1.000, 0.000,     0, 0, 0, 0
99315, -102.790, 4.480, 99, 1.000, 0.000,     0, 0, 0, 0
99316, -73.210, -27.550, 99, 1.000, 0.000,     0, 0, 0, 0
99317, -80.250, 116.600, 99, 1.000, 0.000,     0, 0, 0, 0
99318, -87.290, 4.580, 99, 1.000, 0.000,     0, 0, 0, 0
99319, 48.370, -29.290, 99, 1.000, 0.000,     0, 0, 0, 0
99320, -83.280, -18.250, 99, 1.000, 0.000,     0, 0, 0, 0
99321, 159.490, -142.830, 99, 1.000, 0.000,     0, 0, 0, 0
99322, 184.870, -141.480, 99, 1.000, 0.000,     0, 0, 0, 0
99323, -103.990, -10.870, 99, 1.000, 0.000,     0, 0, 0, 0
99324, -37.690, 54.060, 99, 1.000, 0.000,     0, 0, 0, 0
99325, 141.770, -104.390, 99, 1.000, 0.000,     0, 0, 0, 0
99326, -78.680, 107.560, 99, 1.000, 0.000,     0, 0, 0, 0
99327, 133.270, -100.190, 99, 1.000, 0.000,     0, 0, 0, 0
99328, -98.760, 31.110, 99, 1.000, 0.000,     0, 0, 0, 0
99329, -92.530, -10.900, 99, 1.000, 0.000,     0, 0, 0, 0
99330, -39.230, 72.610, 99, 1.000, 0.000,     0, 0, 0, 0
99331, -109.200, 151.920, 99, 1.000, 0.000,     0, 0, 0, 0
99332, 110.960, -59.640, 99, 1.000, 0.000,     0, 0, 0, 0
99333, -70.160, -44.340, 99, 1.000, 0.000,     0, 0, 0, 0
99334, -20.620, 39.230, 99, 1.000, 0.000,     0, 0, 0, 0
99335, -78.280, 112.460, 99, 1.000, 0.000,     0, 0, 0, 0
99336, -68.870, 4.100, 99, 1.000, 0.000,     0, 0, 0, 0
99337, -46.760, 45.510, 99, 1.000, 0.000,     0, 0, 0, 0
99338, -38.080, -45.510, 99, 1.000, 0.000,     0, 0, 0, 0
99339, -90.230, 135.380, 99, 1.000, 0.000,     0, 0, 0, 0
99340, 104.880, -59.100, 99, 1.000, 0.000,     0, 0, 0, 0
99341, 181.240, -166.280, 99, 1.000, 0.000,     0, 0, 0, 0
99342, -45.690, 79.500, 99, 1.000, 0.000,     0, 0, 0, 0
99343, 137.570, -104.610, 99, 1.000, 0.000,     0, 0, 0, 0
99344, -84.510, 105.990, 99, 1.000, 0.000,     0, 0, 0, 0
99345, 147.700, -95.770, 99, 1.000, 0.000,     0, 0, 0, 0
99346, 220.180, -191.470, 99, 1.000, 0.000,     0, 0, 0, 0
99347, -120.490, 138.750, 99, 1.000, 0.000,     0, 0, 0, 0
99348, 122.300, -83.360, 99, 1.000, 0.000,     0, 0, 0, 0
99349, 129.860, -102.860, 99, 1.000, 0.000,     0, 0, 0, 0
99350, -127.890, 30.700, 99, 1.000, 0.000,     0, 0, 0, 0
99351, -71.550, 71.000, 99, 1.000, 0.000,     0, 0, 0, 0
99352, -67.270, 88.310, 99, 1.000, 0.000,     0, 0, 0, 0
99353, 112.300, -75.990, 99, 1.000, 0.000,     0, 0, 0, 0
99354, -26.050, 33.520, 99, 1.000, 0.000,     0, 0, 0, 0
99355, -16.380, -62.490, 99, 1.000, 0.000,     0, 0, 0, 0
99356, 138.050, -97.240, 99, 1.000, 0.000,     0, 0, 0, 0
99357, -56.550, -49.160, 99, 1.000, 0.000,     0, 0, 0, 0
99358, -37.380, 78.890, 99, 1.000, 0.000,     0, 0, 0, 0
99359, -39.680, 93.560, 99, 1.000, 0.000,     0, 0, 0, 0
99360, -147.350, 87.050, 99, 1.000, 0.000,     0, 0, 0, 0
99361, -93.710, 108.330, 99, 1.000, 0.000,     0, 0, 0, 0
99362, 134.920, -78.300, 99, 1.000, 0.000,     0, 0, 0, 0
99363, -32.370, 50.630, 99, 1.000, 0.000,     0, 0, 0, 0
99364, -75.740, 67.490, 99, 1.000, 0.000,     0, 0, 0, 0
99365, -99.440, 1.930, 99, 1.000, 0.000,     0, 0, 0, 0
99366, -108.630, -12.240, 99, 1.000, 0.000,     0, 0, 0, 0
99367, 0.150, 25.380, 99, 1.000, 0.000,     0, 0, 0, 0
99368, -106.700, 160.490, 99, 1.000, 0.000,     0, 0, 0, 0
99369, 194.170, -184.410, 99, 1.000, 0.000,     0, 0, 0, 0
99370, -118.070, 24.640, 99, 1.000, 0.000,     0, 0, 0, 0
99371, -75.320, -29.200, 99, 1.000, 0.000,     0, 0, 0, 0
99372, -83.690, 116.620, 99, 1.000, 0.000,     0, 0, 0, 0
99373, -56.180, 92.370, 99, 1.000, 0.000,     0, 0, 0, 0
99374, 150.380, -105.590, 99, 1.000, 0.000,     0, 0, 0, 0
99375, -64.700, 91.660, 99, 1.000, 0.000,     0, 0, 0, 0
99376, -96.160, 93.360, 99, 1.000, 0.000,     0, 0, 0, 0
99377, -139.370, 38.780, 99, 1.000, 0.000,     0, 0, 0, 0
99378, -119.860, 150.300, 99, 1.000, 0.000,     0, 0, 0, 0
99379, 86.980, -25.060, 99, 1.000, 0.000,     0, 0, 0, 0
99380, -52.720, -29.470, 99, 1.000, 0.000,     0, 0, 0, 0
99381, -42.430, 93.260, 99, 1.000, 0.000,     0, 0, 0, 0
99382, -106.200, 155.230, 99, 1.000, 0.000,     0, 0, 0, 0
99383, -40.040, 41.730, 99, 1.000, 0.000,     0, 0, 0, 0
99384, 134.450, -93.380, 99, 1.000, 0.000,     0, 0, 0, 0
99385, 148.860, -114.550, 99, 1.000, 0.000,     0, 0, 0, 0
99386, -59.640, 91.030, 99, 1.000, 0.000,     0, 0, 0, 0
99387, -67.030, 76.770, 99, 1.000, 0.000,     0, 0, 0, 0
99388, -120.700, 151.330, 99, 1.000, 0.000,     0, 0, 0, 0
99389, 193.890, -164.680, 99, 1.000, 0.000,     0, 0, 0, 0
99390, -134.570, 43.230, 99, 1.000, 0.000,     0, 0, 0, 0
99391, 183.600, -123.580, 99, 1.000, 0.000,     0, 0, 0, 0
99392, -94.960, -8.250, 99, 1.000, 0.000,     0, 0, 0, 0
99393, -129.270, 164.250, 99, 1.000, 0.000,     0, 0, 0, 0
99394, 101.610, -57.750, 99, 1.000, 0.000,     0, 0, 0, 0
99395, 104.240, -46.580, 99, 1.000, 0.000,     0, 0, 0, 0
99396, -158.770, 95.630, 99, 1.000, 0.000,     0, 0, 0, 0
99397, -80.070, 1.510, 99, 1.000, 0.000,     0, 0, 0, 0
99398, 134.520, -89.420, 99, 1.000, 0.000,     0, 0, 0, 0
99399, -159.240, 89.570, 99, 1.000, 0.000,     0, 0, 0, 0
99400, -25.220, 30.350, 99, 1.000, 0.000,     0, 0, 0, 0
99401, 185.220, -134.410, 99, 1.000, 0.000,     0, 0, 0, 0
99402, -44.980, 69.440, 99, 1.000, 0.000,     0, 0, 0, 0
99403, -166.620, 85.380, 99, 1.000, 0.000,     0, 0, 0, 0
99404, 116.110, -68.410, 99, 1.000, 0.000,     0, 0, 0, 0
99405, 122.980, -101.100, 99, 1.000, 0.000,     0, 0, 0, 0
99406, -189.770, 121.580, 99, 1.000, 0.000,     0, 0, 0, 0
99407, -4.070, 18.790, 99, 1.000, 0.000,     0, 0, 0, 0
99408, -117.650, 48.640, 99, 1.000, 0.000,     0, 0, 0, 0
99409, -191.000, 117.330, 99, 1.000, 0.000,     0, 0, 0, 0
99410, 130.690, -74.820, 99, 1.000, 0.000,     0, 0, 0, 0
99411, 183.530, -163.620, 99, 1.000, 0.000,     0, 0, 0, 0
99412, -59.630, -44.150, 99, 1.000, 0.000,     0, 0, 0, 0
99413, -99.250, -9.980, 99, 1.000, 0.000,     0, 0, 0, 0
99414, -20.780, 41.030, 99, 1.000, 0.000,     0, 0, 0, 0
99415, -113.910, 119.100, 99, 1.000, 0.000,     0, 0, 0, 0
99416, -54.600, 54.460, 99, 1.000, 0.000,     0, 0, 0, 0
99417, -89.850, 114.630, 99, 1.000, 0.000,     0, 0, 0, 0
99418, -72.810, -34.510, 99, 1.000, 0.000,     0, 0, 0, 0
99419, -58.280, -70.580, 99, 1.000, 0.000,     0, 0, 0, 0
99420, -91.670, 113.440, 99, 1.000, 0.000,     0, 0, 0, 0
99421, -49.870, 41.460, 99, 1.000, 0.000,     0, 0, 0, 0
99422, 165.530, -137.560, 99, 1.000, 0.000,     0, 0, 0, 0
99423, 1.640, -6.670, 99, 1.000, 0.000,     0, 0, 0, 0
99424, -38.800, -82.290, 99, 1.000, 0.000,     0, 0, 0, 0
99425, 203.280, -170.940, 99, 1.000, 0.000,     0, 0, 0, 0
99426, -154.520, 99.790, 99, 1.000, 0.000,     0, 0, 0, 0
99427, 93.990, -31.410, 99, 1.000, 0.000,     0, 0, 0, 0
99428, -100.000, 23.720, 99, 1.000, 0.000,     0, 0, 0, 0
99429, -105.210, 146.530, 99, 1.000, 0.000,     0, 0, 0, 0
99430, 128.410, -95.760, 99, 1.000, 0.000,     0, 0, 0, 0
99431, 92.060, -36.030, 99, 1.000, 0.000,     0, 0, 0, 0
99432, -32.020, 40.900, 99, 1.000, 0.000,     0, 0, 0, 0
99433, 139.860, -109.510, 99, 1.000, 0.000,     0, 0, 0, 0
99434, 147.630, -105.190, 99, 1.000, 0.000,     0, 0, 0, 0
99435, -92.820, -27.900, 99, 1.000, 0.000,     0, 0, 0, 0
99436, -123.880, 28.980, 99, 1.000, 0.000,     0, 0, 0, 0
99437, -172.670, 230.000, 99, 1.000, 0.000,     0, 0, 0, 0
99438, -90.860, 146.010, 99, 1.000, 0.000,     0, 0, 0, 0
99439, -88.560, 151.680, 99, 1.000, 0.000,     0, 0, 0, 0
99440, 0.150, 5.080, 99, 1.000, 0.000,     0, 0, 0, 0
99441, 119.220, -69.240, 99, 1.000, 0.000,     0, 0, 0, 0
99442, -67.020, 102.670, 99, 1.000, 0.000,     0, 0, 0, 0
99443, -105.380, 35.990, 99, 1.000, 0.000,     0, 0, 0, 0
99444, 173.030, -149.370, 99, 1.000, 0.000,     0, 0, 0, 0
99445, 100.440, -23.660, 99, 1.000, 0.000,     0, 0, 0, 0
99446, -58.170, 98.360, 99, 1.000, 0.000,     0, 0, 0, 0
99447, -32.570, 60.830, 99, 1.000, 0.000,     0, 0, 0, 0
99448, -58.540, 93.280, 99, 1.000, 0.000,     0, 0, 0, 0
99449, 167.190, -140.590, 99, 1.000, 0.000,     0, 0, 0, 0
